rollout_id,task_name,task_goal,video_filename,video_path,simulator,success_label,timestamp,additional_notes,video_url
so101_episode_000020,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_181047_episode_6/rollout_agentview.mp4,sim,false,2026-07-26T15:22:45Z,legacy ID; maps to test_act_dataset_20260324_181047_episode_6,
so101_episode_000021,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_0/rollout_agentview.mp4,sim,false,2026-07-26T15:22:48Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_0,
so101_episode_000022,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_1/rollout_agentview.mp4,sim,true,2026-07-26T15:22:52Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_1,
so101_episode_000023,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_2/rollout_agentview.mp4,sim,false,2026-07-26T15:23:30Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_2,
so101_episode_000024,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_3/rollout_agentview.mp4,sim,unsure,2026-07-26T15:23:36Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_3,
so101_episode_000025,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_4/rollout_agentview.mp4,sim,true,2026-07-26T15:23:40Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_4,
so101_episode_000026,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_5/rollout_agentview.mp4,sim,false,2026-07-26T15:23:43Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_5,
so101_episode_000027,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_6/rollout_agentview.mp4,sim,true,2026-07-26T15:23:46Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_6,
so101_episode_000028,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_7/rollout_agentview.mp4,sim,true,2026-07-26T15:23:50Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_7,
so101_episode_000029,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_8/rollout_agentview.mp4,sim,false,2026-07-26T15:23:53Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_8,
so101_episode_000030,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_9/rollout_agentview.mp4,sim,true,2026-07-26T15:23:58Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_9,
so101_episode_000031,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_11/rollout_agentview.mp4,sim,true,2026-07-26T15:22:56Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_11,
so101_episode_000032,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_12/rollout_agentview.mp4,sim,true,2026-07-26T15:23:01Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_12,
so101_episode_000033,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_13/rollout_agentview.mp4,sim,unsure,2026-07-26T15:23:05Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_13,
so101_episode_000034,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_14/rollout_agentview.mp4,sim,true,2026-07-26T15:23:08Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_14,
so101_episode_000035,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_15/rollout_agentview.mp4,sim,true,2026-07-26T15:23:12Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_15,
so101_episode_000036,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_16/rollout_agentview.mp4,sim,true,2026-07-26T15:23:16Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_16,
so101_episode_000037,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_17/rollout_agentview.mp4,sim,true,2026-07-26T15:23:19Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_17,
so101_episode_000038,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_18/rollout_agentview.mp4,sim,true,2026-07-26T15:23:23Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_18,
so101_episode_000039,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_19/rollout_agentview.mp4,sim,false,2026-07-26T15:23:27Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_19,
so101_episode_000040,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_act_dataset_20260324_183142_episode_20/rollout_agentview.mp4,sim,true,2026-07-26T15:23:33Z,legacy ID; maps to test_act_dataset_20260324_183142_episode_20,
so101_episode_000041,sim_pouring,Liquid pouring simulation - SO-101,rollout_agentview.mp4,data/rollouts/test_episode_20/rollout_agentview.mp4,sim,True,2026-07-26T15:24:02Z,legacy ID; maps to test_episode_20,
so101_episode_000042,lerobot_pouring,Pour liquid from one container to another using the SO-101 robot arm.,rollout_agentview.mp4,data/rollouts/lerobot_pouring_ep000/rollout_agentview.mp4,real,,2026-07-26T17:11:51Z,legacy ID; maps to lerobot_pouring_ep000,
so101_episode_000043,lerobot_pouring,Pour liquid from one container to another using the SO-101 robot arm.,rollout_agentview.mp4,data/rollouts/lerobot_pouring_ep001/rollout_agentview.mp4,real,,2026-07-26T17:11:57Z,legacy ID; maps to lerobot_pouring_ep001,
so101_episode_000044,lerobot_pouring,Pour liquid from one container to another using the SO-101 robot arm.,rollout_agentview.mp4,data/rollouts/lerobot_pouring_ep002/rollout_agentview.mp4,real,,2026-07-26T17:12:02Z,legacy ID; maps to lerobot_pouring_ep002,
so101_episode_000045,lerobot_pouring,Pour liquid from one container to another using the SO-101 robot arm.,rollout_agentview.mp4,data/rollouts/lerobot_pouring_ep003/rollout_agentview.mp4,real,,2026-07-26T17:12:08Z,legacy ID; maps to lerobot_pouring_ep003,
so101_episode_000046,lerobot_pouring,Pour liquid from one container to another using the SO-101 robot arm.,rollout_agentview.mp4,data/rollouts/lerobot_pouring_ep004/rollout_agentview.mp4,real,,2026-07-26T17:12:16Z,legacy ID; maps to lerobot_pouring_ep004,
so101_episode_000047,lerobot_pouring,Pour liquid from one container to another using the SO-101 robot arm.,rollout_agentview.mp4,data/rollouts/lerobot_pouring_ep005/rollout_agentview.mp4,real,,2026-07-26T17:12:20Z,legacy ID; maps to lerobot_pouring_ep005,
so101_episode_000048,lerobot_pouring,Pour liquid from one container to another using the SO-101 robot arm.,rollout_agentview.mp4,data/rollouts/lerobot_pouring_ep006/rollout_agentview.mp4,real,,2026-07-26T17:12:24Z,legacy ID; maps to lerobot_pouring_ep006,
so101_episode_000049,lerobot_pouring,Pour liquid from one container to another using the SO-101 robot arm.,rollout_agentview.mp4,data/rollouts/lerobot_pouring_ep007/rollout_agentview.mp4,real,,2026-07-26T17:12:28Z,legacy ID; maps to lerobot_pouring_ep007,
bad_incomplete_tilt,sim_pouring,Liquid pouring simulation - SO-101,,,scripted,false,,Mock bad rollout - incomplete tilt,
bad_overshoot_tilt,sim_pouring,Liquid pouring simulation - SO-101,,,scripted,false,,Mock bad rollout - overshoot tilt,
bad_shaky,sim_pouring,Liquid pouring simulation - SO-101,,,scripted,false,,Mock bad rollout - shaky motion,
bad_too_fast,sim_pouring,Liquid pouring simulation - SO-101,,,scripted,false,,Mock bad rollout - too fast,
good_clean_medium,sim_pouring,Liquid pouring simulation - SO-101,,,scripted,true,,Mock good rollout - clean medium speed,
good_clean_slow,sim_pouring,Liquid pouring simulation - SO-101,,,scripted,true,,Mock good rollout - clean slow speed,
